id,vehicle,step,position_x,position_y,velocity_x,velocity_y,acceleration_x,acceleration_y,rolling_velocity_x,rolling_acceleration_x,max_interaction_force,max_interaction_id,border_force,nudge_force,driving_force_x,driving_force_y
0,ebike,1370,152.48233,-1.7345334,8.796387,-0.0013046265,0.013108055,-0.0034955721,0.14660642,0.01310805,3.1810635e-10,1,-0.014250615,0.0,0.013108055,0.010755043
1,bike,1370,47.151897,-1.6424392,6.7199707,-0.028545499,0.004247734,-0.08105446,0.11199953,0.004209852,0.004237371,2,-0.10335569,0.0,0.000010927519,0.022370372
2,ebike,1370,34.613853,-1.4383568,8.520813,-0.08641791,-0.049261063,-0.24432653,0.142042,-0.046620887,0.3595814,1,-0.30596334,0.0,0.31027249,0.055769745
0,ebike,1371,152.62894,-1.7345561,8.796387,-0.0012978315,0.013108055,-0.0034761159,0.14660642,0.013108052,3.159127e-10,1,-0.014229248,0.0,0.013108055,0.010753132
1,bike,1371,47.263897,-1.642935,6.7199707,-0.028402805,0.004273025,-0.080645144,0.11199953,0.004235121,0.004262911,2,-0.10286957,0.0,0.000010679166,0.022293806
2,ebike,1371,34.755836,-1.439857,8.519897,-0.08596265,-0.05104798,-0.2430472,0.14203063,-0.048391722,0.36174932,1,-0.30446044,0.0,0.31065345,0.055525806
0,ebike,1372,152.77554,-1.7345786,8.796387,-0.0012910366,0.013108055,-0.0034567695,0.14660642,0.013108054,3.1373296e-10,1,-0.014207994,0.0,0.013108055,0.010751224
1,bike,1372,47.375896,-1.6434283,6.7199707,-0.028260112,0.004298707,-0.080238335,0.11199953,0.0042605554,0.004288594,2,-0.102385946,0.0,0.000010679166,0.022217233
2,ebike,1372,34.897804,-1.4413494,8.518982,-0.08551419,-0.052718997,-0.24177578,0.14201769,-0.050122634,0.36392954,1,-0.30296552,0.0,0.3111626,0.055281833
0,ebike,1373,152.92215,-1.734601,8.796387,-0.0012842417,0.013108055,-0.0034375368,0.14660642,0.013108054,3.1156888e-10,1,-0.014186852,0.0,0.013108055,0.010749315
1,bike,1373,47.487896,-1.6439191,6.7199707,-0.028117416,0.0043245247,-0.079834014,0.11199953,0.004286143,0.0043144114,2,-0.1019048,0.0,0.000010679166,0.022140648
2,ebike,1373,35.039757,-1.4428339,8.518066,-0.08506572,-0.05440232,-0.24050856,0.14200383,-0.05183451,0.36612153,1,-0.3014786,0.0,0.3116712,0.055041593
0,ebike,1374,153.06876,-1.7346233,8.796387,-0.0012774466,0.013108055,-0.0034184158,0.14660642,0.013108054,3.0942032e-10,1,-0.014165822,0.0,0.013108055,0.010747407
1,bike,1374,47.599895,-1.6444074,6.7199707,-0.027974725,0.004350493,-0.0794322,0.11199953,0.004311883,0.004340381,2,-0.10142615,0.0,0.000010679166,0.022064053
2,ebike,1374,35.181694,-1.4443107,8.517151,-0.08461726,-0.056097776,-0.23924924,0.14198941,-0.053539816,0.36832565,1,-0.29999965,0.0,0.31217983,0.05480131
0,ebike,1375,153.21536,-1.7346455,8.796387,-0.0012706518,0.013108055,-0.0033994075,0.14660642,0.013108054,3.072859e-10,1,-0.014144906,0.0,0.013108055,0.010745498
1,bike,1375,47.711895,-1.6448932,6.7199707,-0.027832031,0.0043768454,-0.07903287,0.11199953,0.0043378677,0.004366485,2,-0.10094997,0.0,0.000010927519,0.021987451
2,ebike,1375,35.323616,-1.4457797,8.516235,-0.08417559,-0.057806045,-0.23799774,0.14197466,-0.05524631,0.3705421,1,-0.29852858,0.0,0.31268796,0.054560997
0,ebike,1376,153.36197,-1.7346675,8.796387,-0.0012638569,0.013108055,-0.0033805147,0.14660642,0.013108054,3.0516684e-10,1,-0.014124102,0.0,0.013108055,0.010743587
1,bike,1376,47.823895,-1.6453764,6.7199707,-0.027689338,0.0044030948,-0.07863604,0.11199953,0.0043639583,0.0043927347,2,-0.10047629,0.0,0.000010927519,0.02191084
2,ebike,1376,35.465523,-1.4472411,8.51532,-0.08373392,-0.059524894,-0.23675027,0.1419597,-0.056957744,0.3727701,1,-0.29706535,0.0,0.31319708,0.054324415
0,ebike,1377,153.50858,-1.7346895,8.796387,-0.001257062,0.013108055,-0.0033617308,0.14660642,0.013108054,3.0306196e-10,1,-0.01410341,0.0,0.013108055,0.010741679
1,bike,1377,47.935894,-1.6458573,6.7199707,-0.027546644,0.0044294843,-0.078241706,0.11199953,0.0043901685,0.0044191247,2,-0.10000508,0.0,0.000010927519,0.02183422
2,ebike,1377,35.607414,-1.4486948,8.514404,-0.08329904,-0.061256737,-0.23551048,0.14194462,-0.058677338,0.37501064,1,-0.29560986,0.0,0.3137057,0.0540878
0,ebike,1378,153.65518,-1.7347113,8.796387,-0.001250267,0.013108055,-0.0033430615,0.14660642,0.013108054,3.009714e-10,1,-0.01408283,0.0,0.013108055,0.010739769
1,bike,1378,48.047894,-1.6463358,6.7199707,-0.027410746,0.004456023,-0.07784975,0.11199953,0.0044165105,0.004445664,2,-0.099536255,0.0,0.000010927519,0.02175759
2,ebike,1378,35.749287,-1.450141,8.513489,-0.082864165,-0.06300163,-0.23427461,0.14192946,-0.060407057,0.3772637,1,-0.29416212,0.0,0.31421384,0.05385492
0,ebike,1379,153.80179,-1.734733,8.796387,-0.001243472,0.013108055,-0.0033245021,0.14660642,0.013108054,2.9889582e-10,1,-0.014062364,0.0,0.013108055,0.0107378615
1,bike,1379,48.159893,-1.646812,6.7199707,-0.027274847,0.004482458,-0.0774564,0.11199953,0.0044428892,0.0044723484,2,-0.09906979,0.0,0.000010679166,0.021684727
2,ebike,1379,35.89114,-1.4515795,8.512344,-0.08242929,-0.06475747,-0.23304641,0.14191426,-0.062147222,0.37952822,1,-0.2927221,0.0,0.31472248,0.053622
0,ebike,1380,153.9484,-1.7347546,8.796387,-0.0012366772,0.013108055,-0.0033060573,0.14660642,0.013108054,2.9683356e-10,1,-0.014042009,0.0,0.013108055,0.010735951
1,bike,1380,48.271893,-1.6472857,6.7199707,-0.027138948,0.004509279,-0.077065416,0.11199953,0.004469445,0.00449917,2,-0.098605685,0.0,0.000010679166,0.021611854
2,ebike,1380,36.032974,-1.4530104,8.5112,-0.08199441,-0.06639886,-0.23182586,0.14189751,-0.06384788,0.38180545,1,-0.2912898,0.0,0.31535825,0.05338905
0,ebike,1381,154.095,-1.734776,8.796387,-0.0012298822,0.013108055,-0.0032877252,0.14660642,0.013108054,2.9478647e-10,1,-0.014021766,0.0,0.013108055,0.010734041
1,bike,1381,48.383892,-1.647757,6.7199707,-0.02700305,0.004536245,-0.076676816,0.11199953,0.0044961646,0.0045261364,2,-0.09814395,0.0,0.000010679166,0.021538973
2,ebike,1381,36.17479,-1.4544339,8.510056,-0.081566334,-0.068051904,-0.23061293,0.14187984,-0.06552949,0.3840943,1,-0.28986517,0.0,0.31599402,0.05315605
0,ebike,1382,154.24161,-1.7347974,8.796387,-0.0012230873,0.013108055,-0.0032695048,0.14660642,0.013108054,2.9275368e-10,1,-0.014001637,0.0,0.013108055,0.010732132
1,bike,1382,48.49589,-1.648226,6.7199707,-0.026867151,0.004563357,-0.07629059,0.11199953,0.0045230417,0.004553249,2,-0.097684585,0.0,0.000010679166,0.021466084
2,ebike,1382,36.316586,-1.4558499,8.508911,-0.08113825,-0.06971747,-0.22940373,0.1418616,-0.06720468,0.38639572,1,-0.2884481,0.0,0.31662983,0.052926797
0,ebike,1383,154.38821,-1.7348186,8.796387,-0.0012162924,0.013108055,-0.003251397,0.14660642,0.013108054,2.907343e-10,1,-0.013981619,0.0,0.013108055,0.010730222
1,bike,1383,48.60789,-1.6486926,6.7199707,-0.026731253,0.0045906096,-0.075906746,0.11199953,0.0045500686,0.0045805024,2,-0.09722759,0.0,0.000010679166,0.021393185
2,ebike,1383,36.458363,-1.4572585,8.507767,-0.08071017,-0.07139537,-0.22820213,0.14184304,-0.06888095,0.38870946,1,-0.28703868,0.0,0.3172656,0.052697513
0,ebike,1384,154.53482,-1.7348397,8.796387,-0.0012094973,0.013108055,-0.003233401,0.14660642,0.013108054,2.8872885e-10,1,-0.013961714,0.0,0.013108055,0.010728313
1,bike,1384,48.71989,-1.6491568,6.7199707,-0.026595354,0.0046182564,-0.07552526,0.11199953,0.004577344,0.0046079005,2,-0.09677295,0.0,0.000010927519,0.02132028
2,ebike,1384,36.60012,-1.4586596,8.506622,-0.08028889,-0.07308552,-0.22700796,0.14182426,-0.07056278,0.3910354,1,-0.28563672,0.0,0.31790137,0.052468184
0,ebike,1385,154.68143,-1.7348607,8.796387,-0.0012027025,0.013107559,-0.003215517,0.14660642,0.013107857,2.8673722e-10,1,-0.013941921,0.0,0.013107559,0.010726404
1,bike,1385,48.83189,-1.6496186,6.7199707,-0.026459455,0.004645306,-0.07514617,0.11199953,0.0046045287,0.004635448,2,-0.09632068,0.0,0.000010430813,0.021247363
2,ebike,1385,36.74186,-1.4600534,8.505478,-0.0798676,-0.074788034,-0.22581743,0.14180537,-0.072252885,0.3933738,1,-0.28424227,0.0,0.31853718,0.0522426
0,ebike,1386,154.82803,-1.7348815,8.796387,-0.0011959076,0.013107559,-0.0031977482,0.14660642,0.0131077375,2.8475985e-10,1,-0.0139222415,0.0,0.013107559,0.010724493
1,bike,1386,48.94389,-1.6500782,6.7199707,-0.026323557,0.004672997,-0.07476944,0.11199953,0.004631916,0.0046631396,2,-0.09587077,0.0,0.000010430813,0.021174438
2,ebike,1386,36.883575,-1.46144,8.5043335,-0.07944631,-0.07650292,-0.22463435,0.14178641,-0.0739529,0.3957245,1,-0.2828553,0.0,0.31917295,0.05201697
0,ebike,1387,154.97464,-1.7349023,8.796387,-0.0011891127,0.013108055,-0.0031800894,0.14660642,0.013107864,2.8279562e-10,1,-0.0139026735,0.0,0.013108055,0.010722584
1,bike,1387,49.05589,-1.6505355,6.7199707,-0.026194453,0.004700833,-0.07439497,0.11199953,0.0046594827,0.004690976,2,-0.09542311,0.0,0.000010430813,0.021101506
2,ebike,1387,37.02527,-1.4628192,8.50296,-0.079031825,-0.07823011,-0.22345856,0.1417674,-0.07566378,0.3980875,1,-0.2814757,0.0,0.31980872,0.051791307
0,ebike,1388,155.12125,-1.7349229,8.796387,-0.0011823177,0.013107559,-0.0031625442,0.14660642,0.013107743,2.808454e-10,1,-0.013883218,0.0,0.013107559,0.010720674
1,bike,1388,49.16789,-1.6509905,6.7199707,-0.02606535,0.0047290646,-0.074018985,0.11199953,0.0046873153,0.00471896,2,-0.0949777,0.0,0.000010679166,0.021032339
2,ebike,1388,37.16694,-1.4641912,8.501587,-0.078617334,-0.07984257,-0.22228634,0.14174683,-0.0773353,0.40046296,1,-0.28010347,0.0,0.32057166,0.05156939
0,ebike,1389,155.26785,-1.7349434,8.796387,-0.0011755227,0.013107559,-0.0031451099,0.14660642,0.0131076705,2.789087e-10,1,-0.013863875,0.0,0.013107559,0.010718765
1,bike,1389,49.27989,-1.6514432,6.7199707,-0.025936246,0.004757187,-0.07364525,0.11199953,0.004715264,0.004747083,2,-0.09453453,0.0,0.000010679166,0.020963166
2,ebike,1389,37.308586,-1.465556,8.500214,-0.07820284,-0.08146706,-0.22112143,0.14172535,-0.078988,0.40285045,1,-0.27873862,0.0,0.3213346,0.05134743
0,ebike,1390,155.41446,-1.7349638,8.796387,-0.0011687279,0.013108055,-0.0031277863,0.14660642,0.013107825,2.7698438e-10,1,-0.013844644,0.0,0.013108055,0.010716857
1,bike,1390,49.391888,-1.6518937,6.7199707,-0.02580714,0.004785208,-0.07327377,0.11199953,0.0047432417,0.004775353,2,-0.09409361,0.0,0.000010430813,0.020893982
2,ebike,1390,37.45021,-1.4669137,8.49884,-0.07779515,-0.083103925,-0.21996367,0.14170331,-0.08063437,0.4052503,1,-0.27738097,0.0,0.32209754,0.05112544
0,ebike,1391,155.56107,-1.734984,8.796387,-0.001161933,0.013108055,-0.0031105801,0.14660642,0.013107916,2.7507377e-10,1,-0.0138255255,0.0,0.013108055,0.010714945
1,bike,1391,49.503887,-1.652342,6.7199707,-0.025678039,0.00481338,-0.07290455,0.11199953,0.004771297,0.0048037735,2,-0.09365494,0.0,0.000010182461,0.02082479
2,ebike,1391,37.591812,-1.4682642,8.497467,-0.07738745,-0.084753186,-0.21880937,0.14168093,-0.082281895,0.40766257,1,-0.2760306,0.0,0.32286048,0.050907187
0,ebike,1392,155.70767,-1.7350042,8.796387,-0.001155138,0.013108055,-0.003093483,0.14660642,0.013107972,2.7317631e-10,1,-0.013806519,0.0,0.013108055,0.010713036
1,bike,1392,49.615887,-1.6527879,6.7199707,-0.025548935,0.0048421877,-0.072537586,0.11199953,0.0047996533,0.004832334,2,-0.09321851,0.0,0.000010430813,0.02075559
2,ebike,1392,37.73339,-1.4696077,8.496094,-0.07697976,-0.086414546,-0.21766225,0.14165834,-0.083934955,0.4100869,1,-0.27468747,0.0,0.32362342,0.0506889
0,ebike,1393,155.85428,-1.7350242,8.796387,-0.0011483431,0.013108055,-0.0030764993,0.14660642,0.013108006,2.7129254e-10,1,-0.013787625,0.0,0.013108055,0.010711126
1,bike,1393,49.727886,-1.6532316,6.7199707,-0.025419831,0.0048708995,-0.07217287,0.11199953,0.004828152,0.004861046,2,-0.09278433,0.0,0.000010430813,0.020686384
2,ebike,1393,37.874947,-1.4709442,8.49472,-0.076578856,-0.088089556,-0.21652217,0.14163563,-0.08559679,0.41252443,1,-0.27335146,0.0,0.32438588,0.050470576
0,ebike,1394,156.00089,-1.7350441,8.796387,-0.001141548,0.013108055,-0.0030596266,0.14660642,0.013108026,2.694216e-10,1,-0.013768843,0.0,0.013108055,0.010709217
1,bike,1394,49.839886,-1.653673,6.7199707,-0.025290728,0.0048995093,-0.07181042,0.11199953,0.0048566945,0.004889905,2,-0.09235239,0.0,0.000010182461,0.020617168
2,ebike,1394,38.016476,-1.4722736,8.493347,-0.076177955,-0.08977571,-0.2153854,0.14161284,-0.08726836,0.41497406,1,-0.27202258,0.0,0.3251493,0.050255995
0,ebike,1395,156.14749,-1.7350639,8.796387,-0.0011347532,0.013108055,-0.0030428674,0.14660642,0.013108037,2.6756317e-10,1,-0.013750174,0.0,0.013108055,0.010707307
1,bike,1395,49.951885,-1.6541122,6.7199707,-0.025161622,0.0049287607,-0.07145022,0.11199953,0.004885521,0.0049189087,2,-0.0919227,0.0,0.000010430813,0.020547945
2,ebike,1395,38.157978,-1.4735961,8.491745,-0.07577705,-0.09147483,-0.21425572,0.14159003,-0.08895095,0.41743618,1,-0.2707008,0.0,0.32591224,0.05004138
0,ebike,1396,156.2941,-1.7350836,8.796387,-0.0011279583,0.013108055,-0.0030262219,0.14660642,0.013108045,2.6571756e-10,1,-0.013731617,0.0,0.013108055,0.010705395
1,bike,1396,50.063885,-1.6545491,6.7199707,-0.02503252,0.0049581584,-0.07109226,0.11199953,0.004914576,0.0049480586,2,-0.09149525,0.0,0.000010679166,0.020478712
2,ebike,1396,38.299454,-1.4749117,8.490143,-0.07538295,-0.09305954,-0.21313295,0.14156565,-0.09059438,0.41991106,1,-0.26938602,0.0,0.32680234,0.049826726
0,ebike,1397,156.4407,-1.7351031,8.796387,-0.0011211634,0.013108055,-0.0030096853,0.14660642,0.013108049,2.638847e-10,1,-0.013713173,0.0,0.013108055,0.010703487
1,bike,1397,50.175884,-1.6549839,6.7199707,-0.024903417,0.004987453,-0.070736565,0.11199953,0.004943727,0.0049773543,2,-0.09107004,0.0,0.000010679166,0.02040947
2,ebike,1397,38.440903,-1.4762204,8.488541,-0.07498884,-0.094656706,-0.21201338,0.14154033,-0.09221931,0.42239788,1,-0.26807827,0.0,0.32769194,0.049615815
0,ebike,1398,156.58731,-1.7351226,8.796387,-0.0011143684,0.013108055,-0.0029932642,0.14660642,0.01310805,2.6206443e-10,1,-0.01369484,0.0,0.013108055,0.010701575
1,bike,1398,50.287884,-1.6554165,6.7199707,-0.024781108,0.0050166426,-0.070383005,0.11199953,0.0049728933,0.0050067925,2,-0.09064697,0.0,0.000010430813,0.020340223
2,ebike,1398,38.582325,-1.4775223,8.486938,-0.074594736,-0.09626505,-0.21090074,0.14151448,-0.093837604,0.42489687,1,-0.2667775,0.0,0.32858253,0.049404874
0,ebike,1399,156.73392,-1.7351419,8.796387,-0.0011075734,0.013108055,-0.002976953,0.14660642,0.013108052,2.602572e-10,1,-0.013676619,0.0,0.013108055,0.010699666
1,bike,1399,50.399883,-1.655847,6.7199707,-0.0246588,0.0050464766,-0.0700278,0.11199953,0.0050023263,0.005036379,2,-0.09022601,0.0,0.000010679166,0.020274742
2,ebike,1399,38.72372,-1.4788173,8.485336,-0.074207425,-0.09788659,-0.20979494,0.14148828,-0.095457196,0.42740858,1,-0.2654836,0.0,0.32947263,0.049193896
0,ebike,1400,156.88052,-1.7351611,8.796387,-0.0011007786,0.013108055,-0.0029607564,0.14660642,0.013108054,2.5846203e-10,1,-0.013658511,0.0,0.013108055,0.010697755
1,bike,1400,50.511883,-1.6562753,6.7199707,-0.02453649,0.0050759637,-0.06967473,0.11199953,0.0050317813,0.005066115,2,-0.08980718,0.0,0.000010430813,0.020209253
2,ebike,1400,38.86509,-1.4801056,8.483734,-0.073820114,-0.099520415,-0.2086922,0.14146188,-0.09708248,0.42993256,1,-0.26419657,0.0,0.33036274,0.048986662
0,ebike,1401,157.02713,-1.7351801,8.796387,-0.0010939837,0.013108055,-0.0029446706,0.14660642,0.013108054,2.566792e-10,1,-0.0136405155,0.0,0.013108055,0.010695845
1,bike,1401,50.623882,-1.6567014,6.7199707,-0.02441418,0.0051058508,-0.06932381,0.11199953,0.005061409,0.005096003,2,-0.08939049,0.0,0.000010430813,0.020143753
2,ebike,1401,39.00643,-1.4813871,8.482132,-0.073432796,-0.10116714,-0.20759623,0.14143535,-0.09871635,0.43246943,1,-0.26291642,0.0,0.3312528,0.04877939
0,ebike,1402,157.17374,-1.7351991,8.796387,-0.0010871887,0.013108055,-0.0029286984,0.14660642,0.013108054,2.5490865e-10,1,-0.013622632,0.0,0.013108055,0.010693934
1,bike,1402,50.73588,-1.6571255,6.7199707,-0.024291873,0.005136127,-0.068975,0.11199953,0.0050912965,0.0051260316,2,-0.08897591,0.0,0.000010679166,0.020078247
2,ebike,1402,39.147747,-1.482662,8.48053,-0.07304549,-0.102826595,-0.20650712,0.14140876,-0.100360446,0.4350185,1,-0.26164314,0.0,0.3321424,0.048572082
0,ebike,1403,157.32034,-1.7352179,8.796387,-0.0010803938,0.013107559,-0.002912837,0.14660642,0.013107857,2.5315025e-10,1,-0.013604861,0.0,0.013107559,0.010692024
1,bike,1403,50.84788,-1.6575474,6.7199707,-0.024169564,0.0051660608,-0.06862834,0.11199953,0.005121202,0.005156214,2,-0.08856346,0.0,0.000010430813,0.020012734
2,ebike,1403,39.289032,-1.4839301,8.478928,-0.072664976,-0.10449883,-0.2054247,0.14138213,-0.1020158,0.43758094,1,-0.26037663,0.0,0.33303252,0.04836475
0,ebike,1404,157.46695,-1.7352366,8.796387,-0.0010735987,0.013108055,-0.0028970875,0.14660642,0.013107937,2.5140454e-10,1,-0.013587202,0.0,0.013108055,0.010690114
1,bike,1404,50.95988,-1.6579671,6.7199707,-0.024047256,0.0051963893,-0.06828381,0.11199953,0.005151277,0.0051865433,2,-0.08815313,0.0,0.000010430813,0.019947214
2,ebike,1404,39.430286,-1.4851916,8.477097,-0.07228446,-0.10618329,-0.20434518,0.14135545,-0.10368279,0.44015557,1,-0.25911686,0.0,0.33392262,0.048161156
0,ebike,1405,157.61356,-1.7352552,8.796387,-0.0010668039,0.013107559,-0.0028814506,0.14660642,0.013107786,2.496704e-10,1,-0.013569655,0.0,0.013107559,0.010688204
1,bike,1405,51.07188,-1.6583847,6.7199707,-0.023924947,0.005226864,-0.06794141,0.11199953,0.005181512,0.005217019,2,-0.08774493,0.0,0.000010430813,0.019881686
2,ebike,1405,39.57151,-1.4864465,8.4752655,-0.07190394,-0.10775256,-0.20327237,0.14132725,-0.1053107,0.44274262,1,-0.25786382,0.0,0.33494037,0.047957525
0,ebike,1406,157.76016,-1.7352737,8.796387,-0.001060009,0.013108055,-0.0028659273,0.14660642,0.013107894,2.479481e-10,1,-0.013552221,0.0,0.013108055,0.010686293
1,bike,1406,51.18388,-1.6588001,6.7199707,-0.023802636,0.005257483,-0.067601144,0.11199953,0.0052119005,0.0052476386,2,-0.08733885,0.0,0.000010430813,0.01981615
2,ebike,1406,39.712704,-1.4876949,8.473434,-0.071530215,-0.10933414,-0.2022062,0.14129812,-0.10692008,0.4453415,1,-0.25661746,0.0,0.33595762,0.047753863
0,ebike,1407,157.90677,-1.7352921,8.796387,-0.0010532141,0.013108055,-0.0028505148,0.14660642,0.013107959,2.4623836e-10,1,-0.013534898,0.0,0.013108055,0.010684383
1,bike,1407,51.29588,-1.6592134,6.7199707,-0.02368033,0.0052884934,-0.067263015,0.11199953,0.0052425377,0.0052784015,2,-0.086934894,0.0,0.000010679166,0.019750604
2,ebike,1407,39.853867,-1.4889367,8.471603,-0.071156494,-0.11092904,-0.20114276,0.14126843,-0.10852366,0.44795373,1,-0.25537768,0.0,0.33697486,0.04755395
0,ebike,1408,158.05338,-1.7353103,8.796387,-0.0010464191,0.013107559,-0.002835216,0.14660642,0.013107799,2.4453928e-10,1,-0.013517688,0.0,0.013107559,0.010682472
1,bike,1408,51.40788,-1.6596247,6.7199707,-0.02355802,0.005319413,-0.06692701,0.11199953,0.0052732877,0.0053093215,2,-0.08653306,0.0,0.000010679166,0.019685054
2,ebike,1408,39.995,-1.4901719,8.469772,-0.07078277,-0.11253539,-0.20008594,0.14123842,-0.11012835,0.4505774,1,-0.25414455,0.0,0.33799213,0.047353998
0,ebike,1409,158.19998,-1.7353284,8.796387,-0.0010396241,0.013107559,-0.002820028,0.14660642,0.013107704,2.4285343e-10,1,-0.01350059,0.0,0.013107559,0.010680562
1,bike,1409,51.51988,-1.660034,6.7199707,-0.023442507,0.005350472,-0.06659303,0.11199953,0.0053041615,0.0053403815,2,-0.08613324,0.0,0.000010679166,0.019619495
2,ebike,1409,40.1361,-1.4914007,8.467941,-0.07040905,-0.11415538,-0.19903567,0.1412082,-0.111739166,0.4532147,1,-0.25291806,0.0,0.33900937,0.047154017
0,ebike,1410,158.34659,-1.7353464,8.796387,-0.0010328293,0.013107559,-0.0028049527,0.14660642,0.013107646,2.4117777e-10,1,-0.0134836035,0.0,0.013107559,0.010678651
1,bike,1410,51.631878,-1.6604412,6.7199707,-0.023326991,0.005381438,-0.06625728,0.11199953,0.005335072,0.0053715967,2,-0.085735425,0.0,0.000010430813,0.019557701
2,ebike,1410,40.277172,-1.4926231,8.46611,-0.07004213,-0.11578748,-0.19799185,0.14117786,-0.1133585,0.4558641,1,-0.25169805,0.0,0.34002662,0.046954002
0,ebike,1411,158.4932,-1.7353643,8.796387,-0.0010260344,0.013108055,-0.002789989,0.14660642,0.01310781,2.395151e-10,1,-0.01346673,0.0,0.013108055,0.010676741
1,bike,1411,51.743877,-1.6608464,6.7199707,-0.02321148,0.0054125483,-0.06592355,0.11199953,0.0053660627,0.0054029557,2,-0.085339606,0.0,0.000010182461,0.019495899
2,ebike,1411,40.41821,-1.493839,8.464279,-0.06967521,-0.117432564,-0.19695075,0.14114745,-0.11498812,0.45852652,1,-0.2504846,0.0,0.3410439,0.046757735
0,ebike,1412,158.6398,-1.7353821,8.796387,-0.0010192394,0.013108055,-0.0027751392,0.14660642,0.013107909,2.3786204e-10,1,-0.013449969,0.0,0.013108055,0.01067483
1,bike,1412,51.855877,-1.6612495,6.7199707,-0.023095965,0.0054443036,-0.065591834,0.11199953,0.005397359,0.0054344637,2,-0.0849458,0.0,0.000010430813,0.019434093
2,ebike,1412,40.55921,-1.4950486,8.462219,-0.06930828,-0.11909044,-0.19591607,0.14111699,-0.11662905,0.4612012,1,-0.24927759,0.0,0.34206063,0.04656143
0,ebike,1413,158.7864,-1.7353997,8.796387,-0.0010124445,0.013108055,-0.0027603982,0.14660642,0.013107967,2.3622126e-10,1,-0.013433319,0.0,0.013108055,0.01067292
1,bike,1413,51.967876,-1.6616507,6.7199707,-0.022980452,0.005475956,-0.06526213,0.11199953,0.0054287976,0.0054661166,2,-0.084554,0.0,0.000010430813,0.01937228
2,ebike,1413,40.70018,-1.496252,8.460159,-0.06894814,-0.12063226,-0.19488773,0.141085,-0.118230335,0.463888,1,-0.24807699,0.0,0.34320554,0.046365097
0,ebike,1414,158.93301,-1.7354172,8.796387,-0.0010056495,0.013108055,-0.0027457727,0.14660642,0.013108002,2.3459223e-10,1,-0.013416782,0.0,0.013108055,0.010671009
1,bike,1414,52.079876,-1.6620498,6.7199707,-0.022864938,0.0055080014,-0.06493444,0.11199953,0.0054604793,0.0054979147,2,-0.0841642,0.0,0.000010679166,0.019310458
2,ebike,1414,40.841114,-1.4974489,8.458099,-0.06858802,-0.12218693,-0.19386198,0.14105207,-0.11981298,0.46658713,1,-0.24688278,0.0,0.34434995,0.046172507
0,ebike,1415,159.07962,-1.7354347,8.796387,-0.0009988546,0.013108055,-0.0027312571,0.14660642,0.0131080225,2.3297453e-10,1,-0.013400356,0.0,0.013108055,0.010669099
1,bike,1415,52.191875,-1.6624469,6.7199707,-0.022749422,0.0055396985,-0.06460876,0.11199953,0.005492167,0.005529861,2,-0.08377641,0.0,0.000010430813,0.019248629
2,ebike,1415,40.982014,-1.4986396,8.456039,-0.06822789,-0.12375462,-0.19284254,0.14101857,-0.121389635,0.4692988,1,-0.24569495,0.0,0.34549385,0.045979887
0,ebike,1416,159.22623,-1.7354519,8.796387,-0.0009920597,0.013107559,-0.002716858,0.14660642,0.013107838,2.31368e-10,1,-0.013384043,0.0,0.013107559,0.010667185
1,bike,1416,52.303875,-1.6628419,6.7199707,-0.02263391,0.0055717905,-0.06428509,0.11199953,0.0055240165,0.0055619534,2,-0.083390616,0.0,0.000010430813,0.019186791
2,ebike,1416,41.12288,-1.499824,8.4539795,-0.067867756,-0.12533402,-0.19182943,0.14098474,-0.12296739,0.4720232,1,-0.2445135,0.0,0.34663877,0.045787234
0,ebike,1417,159.37283,-1.7354691,8.796387,-0.0009852648,0.013108055,-0.0027025668,0.14660642,0.013107926,2.2977205e-10,1,-0.013367843,0.0,0.013108055,0.010665276
1,bike,1417,52.415874,-1.663235,6.7199707,-0.022518396,0.005604028,-0.06396344,0.11199953,0.005556021,0.0055941916,2,-0.08300684,0.0,0.000010430813,0.019124947
2,ebike,1417,41.26371,-1.5010023,8.45192,-0.06751442,-0.12692696,-0.19082253,0.14095071,-0.12455122,0.4747606,1,-0.2433383,0.0,0.34778318,0.045594547
0,ebike,1418,159.51944,-1.7354861,8.796387,-0.0009784698,0.013107559,-0.0026883893,0.14660642,0.0131077785,2.2818711e-10,1,-0.013351753,0.0,0.013107559,0.010663364
1,bike,1418,52.527874,-1.663626,6.7199707,-0.022402883,0.005636171,-0.0636438,0.11199953,0.0055880807,0.0056265835,2,-0.082625054,0.0,0.000010182461,0.019063096
2,ebike,1418,41.404507,-1.5021744,8.44986,-0.06716108,-0.12853158,-0.18981808,0.14091656,-0.12614337,0.47750968,1,-0.24216938,0.0,0.3489276,0.045405608
0,ebike,1419,159.66605,-1.7355031,8.796387,-0.00097167486,0.013108055,-0.0026743235,0.14660642,0.013107888,2.2661303e-10,1,-0.013335777,0.0,0.013108055,0.010661454
1,bike,1419,52.639874,-1.664015,6.7199707,-0.022287369,0.005668952,-0.06332617,0.11199953,0.0056204293,0.0056591174,2,-0.082245275,0.0,0.000010430813,0.019001236
2,ebike,1419,41.54527,-1.5033402,8.4478,-0.06680774,-0.13014883,-0.18881986,0.14088233,-0.12774555,0.4802714,1,-0.24100672,0.0,0.350072,0.04521664
0,ebike,1420,159.81265,-1.7355199,8.796387,-0.00096487993,0.013108055,-0.0026603695,0.14660642,0.013107955,2.2504996e-10,1,-0.013319912,0.0,0.013108055,0.010659543
